Time,Time Code,Country Name,Country Code,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+) [FX.OWN.TOTL.ZS],"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+) [FX.OWN.TOTL.FE.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+) [FX.OWN.TOTL.MA.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+) [FX.OWN.TOTL.OL.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+) [FX.OWN.TOTL.40.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+) [FX.OWN.TOTL.PL.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+) [FX.OWN.TOTL.60.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+) [FX.OWN.TOTL.SO.ZS]","Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24) [FX.OWN.TOTL.YG.ZS]","Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]",Average transaction cost of sending remittances from a specific country (%) [SI.RMT.COST.OB.ZS],Average transaction cost of sending remittances to a specific country (%) [SI.RMT.COST.IB.ZS],Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Bank liquid reserves to bank assets ratio (%) [FD.RES.LIQU.AS.ZS],Bank nonperforming loans to total gross loans (%) [FB.AST.NPER.ZS],"Borrowers from commercial banks (per 1,000 adults) [FB.CBK.BRWR.P3]",Broad money (% of GDP) [FM.LBL.BMNY.GD.ZS],Broad money (current LCU) [FM.LBL.BMNY.CN],Broad money growth (annual %) [FM.LBL.BMNY.ZG],Broad money to total reserves ratio [FM.LBL.BMNY.IR.ZS],Claims on central government (annual growth as % of broad money) [FM.AST.CGOV.ZG.M3],"Claims on central government, etc. (% GDP) [FS.AST.CGOV.GD.ZS]",Claims on other sectors of the domestic economy (% of GDP) [FS.AST.DOMO.GD.ZS],Claims on other sectors of the domestic economy (annual growth as % of broad money) [FM.AST.DOMO.ZG.M3],Claims on private sector (annual growth as % of broad money) [FM.AST.PRVT.ZG.M3],"Commercial bank branches (per 100,000 adults) [FB.CBK.BRCH.P5]",Consumer price index (2010 = 100) [FP.CPI.TOTL],DEC alternative conversion factor (LCU per US$) [PA.NUS.ATLS],Deposit interest rate (%) [FR.INR.DPST],"Depositors with commercial banks (per 1,000 adults) [FB.CBK.DPTR.P3]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],Domestic credit to private sector by banks (% of GDP) [FD.AST.PRVT.GD.ZS],GDP deflator (base year varies by country) [NY.GDP.DEFL.ZS],GDP deflator: linked series (base year varies by country) [NY.GDP.DEFL.ZS.AD],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]","Interest rate spread (lending rate minus deposit rate, %) [FR.INR.LNDP]",Lending interest rate (%) [FR.INR.LEND],"Listed domestic companies, total [CM.MKT.LDOM.NO]",Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Market capitalization of listed domestic companies (current US$) [CM.MKT.LCAP.CD],Monetary Sector credit to private sector (% GDP) [FM.AST.PRVT.GD.ZS],Net domestic credit (current LCU) [FM.AST.DOMS.CN],Net foreign assets (current LCU) [FM.AST.NFRG.CN],"Official exchange rate (LCU per US$, period average) [PA.NUS.FCRF]",Real effective exchange rate index (2010 = 100) [PX.REX.REER],Real interest rate (%) [FR.INR.RINR],"Risk premium on lending (lending rate minus treasury bill rate, %) [FR.INR.RISK]",S&P Global Equity Indices (annual % change) [CM.MKT.INDX.ZG],"Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Stocks traded, total value (current US$) [CM.MKT.TRAD.CD]","Stocks traded, turnover ratio of domestic shares (%) [CM.MKT.TRNR]",Wholesale price index (2010 = 100) [FP.WPI.TOTL]
2022,YR2022,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.441664,..,..,..,..,..,131.091799190234,131.091799190234,..,5.54755647980927,5.54755647980927,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,5.48444433333333,14.9297402976698,17.6185330909234,5.10344355617922,43.478704141566,22.0303983664876,35854461725468.4,7.50270902859625,..,18.4169687688769,16.8098847589381,15.3176020053453,8.35548241884,6.24892300256323,2.33800983849871,199.268589530793,3571.793199,..,610.393887200454,32.1274867642834,15.0891724993299,13.371705240502,118.894630962861,118.894630962861,7.1957888597581,4.92228673099149,4.92228673099149,..,..,..,..,..,13.428756239948,37386496122366.8,11354176507762.2,3689.81833333333,102.832610866531,..,..,..,..,..,..,..
2022,YR2022,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,1.7741665,5.82142596969134,41.5234195582035,38.1191801712499,..,47.7489401528741,2501621408400.85,20.7720424103957,2.71340995256694,15.7780951116891,24.4525372531209,24.7118610746582,-1.87957965649438,-1.92011379607645,0.392057634214708,380.31822898651,32.342302,7.415675,2468.60956324406,49.1643983277791,23.316037813157,17.5763043071768,283.250499205471,283.250499205471,20.1836366617478,34.9152851391436,34.9152851391436,11.1937416666667,18.6094166666667,..,..,..,17.5790890800152,2214787772069.03,1254710748834.36,32.3423016,94.7807268317803,-12.0860052703887,..,-58.2627290518177,..,..,..,..
2022,YR2022,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,2.35425922222222,..,11.330673370473,15.147174187387,6.55317267111426,625.187600563336,92.2732306185337,1703625000000,8.99537755314215,3.3509783056069,-8.33038499064314,-2.64926878229912,82.1358899857729,3.58381983653492,3.05996385214568,7.89699815357687,118.28944516653,3.6725,..,1290.89129994461,79.4866212034737,66.586486399096,64.649188629479,114.081621357055,114.081621357055,5.29122604376849,12.6298936875673,12.6298936875673,..,..,153,173.763029328312,873562240000,64.6507051900233,1453130000000,862995834469.346,3.6725,..,..,..,-6.64259259614638,29.1352806028648,146472360000,16.7672495,..
2022,YR2022,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,2.6667708125,..,6.45969816305566,..,0.947024551170098,..,162.626364178991,4108638000000,8.60749957375268,28.7073012147701,-6.94869039641662,28.6484316988254,..,..,2.4503735776887,..,133.660070279268,0.811301715827773,..,..,..,128.848239490696,128.552525541991,119.738360136894,119.738360136894,7.92204883147902,5.44390479781602,5.44390479781602,..,..,..,99.420077236848,3095983430000,128.848239490696,3984793000000,297937000000,0.811301715827773,101.202030066714,..,..,0.910009289678171,25.1895234977876,784412460000,25.3364554,..
2022,YR2022,United States,USA,..,..,..,..,..,..,..,..,..,..,2.72570515384615,..,8.57788925795035,18.9873331123553,0.71607362746051,..,103.816116764807,26999346403778.4,-0.842802579864598,38.2078361253022,-3.91692670555963,51.3152292375337,195.952767498067,3.19785604701368,5.16948755415184,27.1972113235755,134.21120616846,1,..,..,247.2679967356,187.583603870675,51.1365844912205,121.281639244701,121.281639244701,8.00279982052121,7.12948085421044,7.12948085421044,..,..,4642,154.951152065724,40297980320000,51.1365844912205,30036998478212.9,67937018919.873,1,126.626809178212,..,..,-19.4428242324042,170.400559497822,44315891180000,..,..
2022,YR2022,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,9.57745735701531,30.9401678956336,1.38667637075011,714.496509878116,52.8835802156796,1527548357394.01,-1.7165266255559,2.45297681220993,1.45215945722628,25.656574273743,30.9452812205432,4.33770745140093,4.31868935789049,9.56989290025897,261.824349714601,41.1676,6.2350042332006,1193.59784998814,56.6018554942862,26.7890457790898,26.7735841501531,158.224237845244,158.224237845244,9.10437983075437,4.24465355140362,4.24465355140362,4.6303579936838,10.8653622268844,..,..,..,26.7890457790898,937369442648.002,1064221280714.56,41.1710833333333,118.033671329435,6.35112540540611,0.882445560217731,..,..,..,..,..
2022,YR2022,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,12.1767268955231,12.8068706767751,3.53227061739395,254.251892771589,18.992586773805,189085083109865,30.174954487344,0.47832413731021,-9.05379809524998,-22.8270461495876,41.0604856633585,48.9909921208308,43.108983880097,52.0091137942849,395.656628724737,11050.145422,17.7259472276736,775.073666514298,18.2334395137709,32.7092516216428,32.7092516216428,614.400217940481,614.400217940481,11.4466436998836,14.4626563512753,14.4626563512753,4.020168228468,21.7461154561416,..,..,..,32.7092516216428,177065777887550,276352921939002,11050.145422363,..,6.36317497517621,5.3868248648916,..,..,..,..,..
2022,YR2022,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,8.053333,..,54.3558267570818,..,..,93.708821334498,110498630853,7.32082278574917,1.50016275267238,5.84549362841639,-10.5855127013069,..,3.76509709419923,3.72910095285901,..,134.696357601727,115.353917,0.444166666666667,..,..,57.0181398890745,56.4237098976399,175.247451178551,175.247451178551,6.67930581887121,11.2255171861908,11.2255171861908,8.36166666666666,8.80583333333333,..,..,..,57.0181398890745,56510100001,84873365397.8339,115.353916666667,..,-2.17547547907283,..,..,..,..,..,..
2022,YR2022,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Viet Nam,VNM,56.27,52.78,59.96,56.67,40.69,21.77,66.63,60.69,54.56,..,..,3.28027766666667,7.86844456743926,..,2.32004921223853,..,137.292053966278,1.31096580749947E+016,5.67940973729915,6.50965265097438,-1.89427693930598,0.893118823609969,..,..,11.8864448624177,3.0117049025241,177.305841095852,23271.2125,3.8175,..,..,125.912020256471,125.912020256471,172.030205377658,172.030205377658,3.15650749963129,4.05124231712631,4.05124231712631,4.19583333333333,8.01333333333333,402,41.4677786390088,170152260000,125.912020256471,1.21082900828356E+016,2314300737285330,23271.2125,..,3.80782672842234,..,-46.0957593092142,39.4983814233518,162071350000,95.2507772,..
2022,YR2022,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,117.122085735773,117.122085735773,..,5.03826726070469,5.03826726070469,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..
2022,YR2022,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,1.965,8.06368153304969,11.4417461817552,4.20487166706653,165.139933162334,80.6418810160966,15455419706.14,-0.124825212864048,17.2320433784591,-2.22265118337181,9.39678872667032,..,3.85251296926819,3.7033027922866,12.6609986840333,117.301112781727,1,..,762.290235423337,..,47.7106174807336,47.6964589509274,122.580748321075,122.580748321075,3.74122391852077,1.68265652739991,1.68265652739991,..,..,49,25.5468419816858,4896180000,47.7106174807336,11067154437.31,7226775177.33989,..,..,..,..,..,2.46667188437557,472750000,9.6555,119.619124427337
2022,YR2022,"Yemen, Rep.",YEM,11.9,5.44,18.35,16.13,6.5,6.98,15.5,19.53,5.01,..,..,3.455,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1115.002387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1115.00238710662,..,..,..,..,..,..,..,..
2022,YR2022,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,5.4633335,10.1339166257345,32.382257475158,4.98070477108037,46.9968455576897,27.1271206443926,133998291981.009,24.503893776855,2.6659208880354,-16.5791897776101,17.6208492627411,14.1387671649043,12.7399479162237,11.9775642588254,2.70133490529461,332.778676527232,16.937594,..,217.504580248836,31.7596164276454,12.9750888260207,10.2140226983252,320.818009618509,320.818009618509,10.9932039209136,6.14031838965083,6.14031838965083,..,..,22,13.8433005038651,4037230000,10.2362055113846,99281823085.9408,50561514840.347,16.9375943252989,90.950621204335,..,..,23.7645428329144,0.0523251748572615,15260000,0.378,..
2022,YR2022,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,3.4833335,..,33.857095106988,..,68.358825697459,18.8181792237116,2338226982827.49,391.883944100134,10.3077378440712,82.2499078352421,3.81956247141949,..,243.309839471336,182.067524013463,5.54245401079117,11076.6017877336,378.940426,34.72,759.256543269484,..,8.75957606195251,8.6514078656799,5518.07072180434,5518.07072180434,104.705170628667,266.987151680516,266.987151680516,97.093333333333,131.813333333333,..,..,..,8.75957606195251,1887872636206.03,-2301767609561.33,374.954362604663,..,-36.8333925937712,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/15/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
